text,actual,predicted,confidence,correct
show me how long refunds take,check_refund_policy,check_refund_policy,1.0,True
i try to cancel purchase {{Order Number}},cancel_order,cancel_order,1.0,True
I need help earning some articles,place_order,place_order,1.0,True
is it possible to inmform of errors with a registration,registration_problems,registration_problems,1.0,True
need assistance to switch to the {{Account Type}} account,switch_account,switch_account,1.0,True
give me information about updating my delivery address,change_shipping_address,change_shipping_address,1.0,True
create new freemium account,create_account,create_account,1.0,True
i dont know what i have to do to delete my {{Account Category}} account,delete_account,delete_account,1.0,True
I want to recover the password of my profile,recover_password,recover_password,1.0,True
"I would like to locate order {{Order Number}}, I need help",track_order,track_order,1.0,True
I want help getting a compensation of my money,get_refund,get_refund,1.0,True
assistance seeing your money back policy,check_refund_policy,check_refund_policy,1.0,True
I want help opening a standard account,create_account,create_account,1.0,True
is it possible to lodge a customer claim,complaint,complaint,1.0,True
wanna see what shipping methods are available how to do it,delivery_options,delivery_options,1.0,True
i need assistance with creating a freemium acount,create_account,create_account,1.0,True
assistance t obtain a refund,get_refund,get_refund,1.0,True
there is a problem entering my delivery address,set_up_shipping_address,set_up_shipping_address,1.0,True
I do not knowhow to receive compensations of my money,get_refund,get_refund,1.0,True
need assistance reporting an issue with pyments,payment_issue,payment_issue,1.0,True
what do I need to do to see the terminbation fee?,check_cancellation_fee,check_cancellation_fee,1.0,True
do you have an e-mail to send a comment for your company?,review,review,1.0,True
I do not know what I have to do to look for my bill #00108,check_invoice,check_invoice,1.0,True
what do I need to do to demand my money back?,get_refund,get_refund,1.0,True
need to restore the pass of my user account,recover_password,recover_password,1.0,True
can you help me see how soon can I expect the order?,delivery_period,delivery_period,1.0,True
I need information about a delivery address update,change_shipping_address,change_shipping_address,1.0,True
could i see the ETA of the purchase {{Order Number}},track_order,track_order,1.0,True
i want help seeing purchase {{Order Number}} current status,track_order,track_order,1.0,True
can i correct order {{Order Number}},change_order,change_order,1.0,True
problem with {{Account Category}} acconut removals,delete_account,delete_account,1.0,True
changing to {{Account Category}} account,switch_account,switch_account,1.0,True
i dont know how i can set up a new shipping address,set_up_shipping_address,set_up_shipping_address,1.0,True
where can I notify of problems with payent?,payment_issue,payment_issue,1.0,True
transferring to operator,contact_human_agent,contact_human_agent,1.0,True
need help cancelling purchase {{Order Number}},cancel_order,cancel_order,1.0,True
want assistance to check the early exit fee,check_cancellation_fee,check_cancellation_fee,1.0,True
can I list your allowed payment modalities?,check_payment_methods,check_payment_methods,1.0,True
assistance to leave some feedback,review,review,1.0,True
help me to check how long it takes for my delivery to arrive,delivery_period,delivery_period,1.0,True
I need to obtain a rebate,get_refund,get_refund,1.0,True
how to open a standard account?,create_account,create_account,1.0,True
i need help to inform of troubles with payment,payment_issue,payment_issue,1.0,True
i dont know how i can locate invoice #85632,check_invoice,check_invoice,1.0,True
I do not know how I can enter another shipping address,set_up_shipping_address,set_up_shipping_address,1.0,True
I do not know how to update my shipping address,change_shipping_address,change_shipping_address,1.0,True
I do not know what I need to do to cancel the gold account,delete_account,delete_account,1.0,True
i dont know how i can ask for compensations of money,get_refund,get_refund,1.0,True
can you help me downloading my bill #85632?,get_invoice,get_invoice,1.0,True
how do I change an article of purchase {{Order Number}}?,change_order,change_order,1.0,True
can you give me information about delivery periods?,delivery_period,delivery_period,1.0,True
how could I check what shipping options are available?,delivery_options,delivery_options,1.0,True
notify of online registration issues,registration_problems,registration_problems,1.0,True
can i check when my package is gonna arrive,delivery_period,delivery_period,1.0,True
have a problem with a shpiping address modification,change_shipping_address,change_shipping_address,1.0,True
I need help to swap a product of order {{Order Number}},change_order,change_order,1.0,True
assistance to report an issue with a sign-up,registration_problems,registration_problems,1.0,True
is it possible to see ur payment modalities,check_payment_methods,check_payment_methods,1.0,True
how do I chat with a fucking person?,contact_human_agent,contact_human_agent,1.0,True
I'm waiting for a refund of {{Refund Amount}} dollars,track_refund,track_refund,1.0,True
someone stole the pin of my user want help restoring it,recover_password,recover_password,1.0,True
"I need to see when will my package arrive, help me",delivery_period,delivery_period,1.0,True
problems with correcting order {{Order Number}},change_order,change_order,1.0,True
"I don't want this item, cancel order {{Order Number}}",cancel_order,cancel_order,1.0,True
I don't know what I have to do to sign up to the newsletter,newsletter_subscription,newsletter_subscription,1.0,True
edit purchase {{Order Number}},change_order,change_order,1.0,True
"I want to see your payment modalities, can I get some help?",check_payment_methods,check_payment_methods,1.0,True
how could I use the {{Account Category}} profile?,switch_account,switch_account,1.0,True
i do not know what i need to do to download my bill #85632,get_invoice,get_invoice,1.0,True
i need help to add a product to order {{Order Number}},change_order,change_order,1.0,True
i try to remove some items from order {{Order Number}},change_order,change_order,1.0,True
how could I swap some products of purchase {{Order Number}}?,change_order,change_order,1.0,True
i do not know how i can report a sign-up error,registration_problems,registration_problems,1.0,True
I want help modifying my shipping address,change_shipping_address,change_shipping_address,1.0,True
can you help me seeing in what cases can I request refunds?,check_refund_policy,check_refund_policy,1.0,True
I need help with cancelling order {{Order Number}},cancel_order,cancel_order,1.0,True
I want assistance seeing when my item is going to arrive,delivery_period,delivery_period,1.0,True
help me demand a compensation of money,get_refund,get_refund,1.0,True
how can I write a comment?,review,review,1.0,True
I don't know how I can inform of problems with sign-up,registration_problems,registration_problems,1.0,True
I want assistance to change to the gold account,switch_account,switch_account,1.0,True
