text,actual,predicted,confidence
see in what cases can I request a reimbursement,check_refund_policy,check_refund_policy,0.9949119035597755
i dont know how i can check what delivery methods i have,delivery_options,delivery_options,0.9924988256379131
where do I sign up to your company newsletter?,newsletter_subscription,newsletter_subscription,0.9959649559203668
hsipping to {{Delivery Country}},delivery_options,delivery_options,0.9942327043814562
i wan assistance checking how soon can i expect the purchase,delivery_period,delivery_period,0.9921235838496131
"I no longer use my {{Account Type}} account, I need help removing it",delete_account,delete_account,0.9960257593680972
help me to use the {{Account Category}} profile,switch_account,switch_account,0.9967431992402322
help me to check ur allowed payment options,check_payment_methods,check_payment_methods,0.9961471477514755
I expect a restitution of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,0.996256990743453
i dont know how to cancel purchase {{Order Number}},cancel_order,cancel_order,0.9954514501756916
wanna get reimbursements,get_refund,get_refund,0.9858458713267529
registration issue,registration_problems,registration_problems,0.9963012943427633
how can i chat with a live agent,contact_human_agent,contact_human_agent,0.9943751891526323
wanna order a few of ur article,place_order,place_order,0.9929495536515557
cn I place an order from {{Delivery City}}?,delivery_options,delivery_options,0.9948590609667963
I am trying to lodge a complaint against your organization,complaint,complaint,0.9949995288997634
how do I earn several of your article?,place_order,place_order,0.9943782193071989
close gold account,delete_account,delete_account,0.9932891962536576
have a problem with the termination of a {{Account Type}} account,delete_account,delete_account,0.9944661596768052
I have a problem with opening a premium account,create_account,create_account,0.9950469449950403
i have a question about the forgotten pin code,recover_password,recover_password,0.9935006933671623
I'm waiting for a restitution of {{Currency Symbol}}{{Refund Amount}},track_refund,track_refund,0.9960757281909981
I do not know what I need to do to talk with an assistant,contact_human_agent,contact_human_agent,0.9899005628063581
want help notifying of troubles with online payments,payment_issue,payment_issue,0.9954481048487079
acquire an item,place_order,place_order,0.9933593340414436
help correcting order {{Order Number}},change_order,change_order,0.9936550884994583
update details on {{Account Category}} account,edit_account,edit_account,0.9966884362689555
where can I cancel purchase {{Order Number}}?,cancel_order,cancel_order,0.9944666533074692
I do not know what I have to do to cal customer assistance,contact_customer_service,contact_customer_service,0.9891029730063495
can uhelp me use the {{Account Category}} profile,switch_account,switch_account,0.9944204846038853
I need to file a customer complaint against your company,complaint,complaint,0.9966833215918419
I do not know what to do to inform of errors with signup,registration_problems,registration_problems,0.9937036732649022
have a problem with cancelling order {{Order Number}},cancel_order,cancel_order,0.9946445511880215
need assistance speaking to a hujan agent,contact_human_agent,contact_human_agent,0.99211655325323
"I have to sign up to your corporate newsletter, I need help",newsletter_subscription,newsletter_subscription,0.9949041837500178
want help using the {{Account Type}} account,switch_account,switch_account,0.9952533642891778
i want help to see the early termination charge,check_cancellation_fee,check_cancellation_fee,0.9957505333452875
how to se your available payment modalities?,check_payment_methods,check_payment_methods,0.996080136196233
need to change something of order {{Order Number}},change_order,change_order,0.9961432424220661
I am waiting for a compensation of {{Refund Amount}} doolars,track_refund,track_refund,0.9953546983467024
wanna cancel the companynewsletter subscription,newsletter_subscription,newsletter_subscription,0.9968872582722713
can i place an order frim {{Delivery Country}},delivery_options,delivery_options,0.9948460503581583
i dont know what i have to do to receive a reimbursement,get_refund,get_refund,0.992606002515095
i have glt to receive the newsletter help me,newsletter_subscription,newsletter_subscription,0.9955779631422335
leaving review,review,review,0.9930628018263027
changing details on {{Account Category}} account,edit_account,edit_account,0.9947215177962981
I do not know how I can recover my user key,recover_password,recover_password,0.9922743242864569
I need assistance to solve a trouble with online paymentsd,payment_issue,payment_issue,0.9936015289899561
shipments to {{Delivery Country}},delivery_options,delivery_options,0.9958288791782448
i need help seeing the canclelation charge,check_cancellation_fee,check_cancellation_fee,0.9929969852816073
contact somebodh,contact_human_agent,contact_human_agent,0.9938094873968168
"I would like to list the accepted payment options, help me",check_payment_methods,check_payment_methods,0.9948844547208409
"I have to see when my item is going to arrive, help me",delivery_period,delivery_period,0.9936782440963317
I need a user,create_account,switch_account,0.5421213779876202
i need help checking when my package is gonna arrive,delivery_period,delivery_period,0.992953345412548
I have issues modifying the delivery address,change_shipping_address,change_shipping_address,0.9953588213397166
can you help me to speak to customer assistance?,contact_customer_service,contact_customer_service,0.994748043880414
hwere to see the ETA of the order {{Order Number}},track_order,track_order,0.9971702272518003
I would like to submit a secondary delivery address,set_up_shipping_address,set_up_shipping_address,0.9956793109464046
want assistance to send my feedback about a product,review,review,0.9959731821019945
can i correct the data on my user account,edit_account,edit_account,0.9966022187477677
want assistance purchasing an article,place_order,place_order,0.9910111933926379
"I want to see the methods for delivery, how could I do it?",delivery_options,delivery_options,0.9908866464153889
i dont know how to see the shipping options,delivery_options,delivery_options,0.9941398772301175
I don't kmow how I can make a claim,complaint,complaint,0.9872137839336254
modify data on {{Account Type}} account,edit_account,edit_account,0.9969796824779807
